Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000198799.12	0.770005262663491	4.69473880207627	1.52964084930358	0.174698039840607	0.481206422319502	-5.44439465753744
ENSG00000280149.1	-1.48741662826195	-0.0776904662265076	-1.52961233488428	0.174704945219468	0.481206422319502	-4.96212752981723
ENSG00000269997.1	1.54881821245826	-1.13993493363214	1.52945736216022	0.174742479641588	0.48124805305449	-4.8796097713976
ENSG00000157911.10	-0.89670718801829	4.36310726679249	-1.52913240630715	0.174821208416733	0.481373750361328	-5.42801656051033
ENSG00000218175.2	-1.29908122254759	1.63015208555226	-1.52908386074806	0.174832972644627	0.481373750361328	-5.09732067244522
ENSG00000278266.1	2.69077995569505	0.50114972970716	1.52894829714599	0.174865828189624	0.481402462753659	-4.99049873114007
ENSG00000149657.20	0.675900073719869	5.52569404524864	1.52827596192978	0.175028862154782	0.481721590670728	-5.50957816548613
ENSG00000272502.1	-1.35215484888353	-0.472847746995185	-1.52821581750642	0.175043453423331	0.481721590670728	-4.93343100886654
ENSG00000213809.9	-1.20130274625926	1.35233508758741	-1.52811586864744	0.175067703908397	0.481721590670728	-5.07448753306364
ENSG00000010361.14	0.822857163818879	3.95021159718573	1.52809472891892	0.175072833419308	0.481721590670728	-5.36273583725863
ENSG00000166428.13	1.7768880375532	-0.36788793467024	1.52792903931429	0.175113042506595	0.481721590670728	-4.93385288852804
ENSG00000113924.12	-1.66467872405327	6.39164001897474	-1.52790565540319	0.175118717941316	0.481721590670728	-5.53049317906616
ENSG00000087338.5	0.796931583373099	4.26968850475365	1.52782273639259	0.175138844332372	0.481721590670728	-5.40079770339459
ENSG00000108175.17	-0.778828029819873	5.94224538294607	-1.52704305610862	0.175328196494382	0.482180619827278	-5.53713906008517
ENSG00000152234.16	-0.8760916625173	8.36231559540267	-1.5269377237863	0.175353791988698	0.482189232005818	-5.44971209783792
ENSG00000274080.1	1.69671494215684	-1.18394240014752	1.52669119125479	0.175413712395473	0.482292216801437	-4.87897970330458
ENSG00000164989.17	1.35243477644393	1.34650278905957	1.52585463597641	0.175617181660222	0.482789805883282	-5.07802810709667
ENSG00000164692.18	0.750474506763948	7.53561071245655	1.52575986910067	0.17564024497742	0.482791376416995	-5.49551000148957
ENSG00000128284.19	-0.781547018903814	3.91914085211189	-1.52554180381388	0.175693326017817	0.482818851848851	-5.37829569171256
ENSG00000273026.1	1.47397963486349	-1.16453585964739	1.52551336084473	0.175700250653135	0.482818851848851	-4.88268142191795
ENSG00000277494.2	-1.11894926689498	1.12567504532364	-1.5254416079925	0.175717720505158	0.482818851848851	-5.05961762138259
ENSG00000110719.10	-1.22819117022487	6.38053777383487	-1.52494193233839	0.175839422694729	0.483091412791803	-5.53998828163503
ENSG00000274736.5	-1.7776774110514	-1.27487987427354	-1.52443792968069	0.175962258300013	0.4833670174571	-4.87899958217066
ENSG00000242375.1	2.69869886301519	-1.19548864093362	1.52393024944448	0.176086070985007	0.483586644392676	-4.87321633938108
ENSG00000154783.12	-0.863061253531193	3.23046752777495	-1.52391315427127	0.176090241554795	0.483586644392676	-5.28579152349274
ENSG00000197451.12	-0.6470144977321	6.83191204655231	-1.52377822612444	0.176123162100695	0.483586644392676	-5.53525712442449
ENSG00000278987.1	-1.50389349288574	-1.65141900467386	-1.52350108544534	0.176190798452607	0.483586644392676	-4.85543326765215
ENSG00000011485.15	0.640830150276606	6.14440777317377	1.52339715487512	0.176216169006099	0.483586644392676	-5.53318943862099
ENSG00000187627.15	1.61412524804328	3.00322670229897	1.5233385920604	0.176230466307913	0.483586644392676	-5.24319770070951
ENSG00000269906.1	-1.3007690448895	-0.434255028618487	-1.52332389547911	0.17623405444463	0.483586644392676	-4.94221483824227
